date,ST01,ST02,ST03,ST04,ST05,ST06,ST07,ST08,ST09,ST10,ST11,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32
2017-03-16,0.000000,0.003870,0.002095,0.001521,0.002415,0.001982,0.004544,0.014263,0.013834,0.013511,0.032038,0.035519,-0.001759,0.020868,0.010131,0.015888,0.026673,0.029975,0.033888,0.032231,0.022371,0.019904,0.022155,0.021558,0.000666,0.003264,0.004211,0.012209,0.013394,0.020739,0.000382,0.001521
2017-03-22,0.000000,0.003831,0.002741,0.001846,0.003883,0.003598,0.006359,0.015761,0.014253,0.015621,0.033858,0.037182,0.004946,0.023065,0.011404,0.017146,0.028420,0.031678,0.035982,0.033795,0.024456,0.022043,0.024083,0.023009,0.001536,0.004946,0.005554,0.014082,0.015391,0.022588,0.001320,0.001846
2017-03-28,0.000000,0.004504,0.002839,0.002273,0.003054,0.002961,0.005293,0.014770,0.013763,0.013485,0.032709,0.036094,-0.004205,0.021548,0.009986,0.015842,0.026503,0.030325,0.034657,0.032944,0.022820,0.020655,0.022353,0.021988,0.001755,0.003554,0.005430,0.012808,0.014101,0.020990,0.001058,0.002273
2017-04-03,0.000000,0.003713,0.002225,0.001658,0.003281,0.002862,0.005714,0.014838,0.013185,0.014430,0.032761,0.036229,-0.003756,0.022250,0.010107,0.015966,0.027292,0.030367,0.034827,0.032640,0.023190,0.021118,0.023033,0.022655,0.001264,0.004554,0.005352,0.013467,0.014654,0.022320,0.000843,0.001658
2017-04-09,0.000000,0.003714,0.002219,0.001742,0.002289,0.002560,0.005129,0.014034,0.013286,0.013040,0.031889,0.035369,-0.001476,0.021282,0.009982,0.015363,0.026204,0.029649,0.033783,0.032329,0.022785,0.020091,0.022065,0.021781,0.001231,0.003635,0.004536,0.012445,0.013360,0.020501,0.000587,0.001742
2017-04-15,0.000000,0.003860,0.002766,0.001966,0.002804,0.003095,0.005559,0.014778,0.013314,0.013940,0.032601,0.035947,-0.002774,0.021724,0.010383,0.015795,0.027018,0.030216,0.034669,0.032863,0.023442,0.020543,0.022238,0.021969,0.001590,0.004247,0.005026,0.012997,0.014039,0.021508,0.001076,0.001966
2017-04-27,0.000000,0.004336,0.003295,0.002673,0.004179,0.003692,0.006375,0.015727,0.014048,0.014859,0.033523,0.037034,0.002162,0.022971,0.011078,0.016679,0.027878,0.031270,0.035575,0.033897,0.025546,0.022100,0.023389,0.023183,0.002173,0.005078,0.005550,0.014371,0.015788,0.022909,0.001787,0.002673
2017-05-03,0.000000,0.003114,0.002519,0.002322,0.003183,0.002830,0.005231,0.014347,0.014144,0.013629,0.032616,0.036087,0.002954,0.021136,0.010363,0.015871,0.026707,0.030052,0.034198,0.032691,0.023019,0.020119,0.021653,0.021634,0.001079,0.002870,0.003283,0.011609,0.012091,0.018877,0.001016,0.002322
2017-05-09,0.000000,0.002680,0.003073,0.002689,0.002835,0.003107,0.004701,0.014362,0.013248,0.012719,0.031498,0.034855,-0.002762,0.020132,0.009539,0.014945,0.025593,0.028962,0.033001,0.031402,0.021895,0.019263,0.020446,0.020599,0.000291,0.002382,0.003435,0.010760,0.011375,0.017729,0.001369,0.002689
2017-05-15,0.000000,0.004691,0.002971,0.002509,0.002783,0.002636,0.006029,0.014982,0.015538,0.014610,0.032807,0.035864,0.000397,0.022167,0.011519,0.017401,0.027461,0.030438,0.034389,0.032391,0.022691,0.020513,0.022599,0.023376,0.002418,0.004976,0.006000,0.013723,0.014136,0.021956,0.001182,0.002509
