date,ST01,ST02,ST03,ST04,ST05,ST06,ST07,ST08,ST09,ST10,ST11,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST23,ST24,ST25,ST26,ST27,ST28,ST29,ST30,ST31,ST32
2016-12-21,0.005890,0.009207,0.010718,0.016301,0.012577,0.015058,0.022337,0.012638,0.017674,0.012638,0.022701,0.025751,0.000000,0.033143,0.017674,0.021432,0.023268,0.024135,0.000000,0.000000,0.038607,0.035121,0.033143,0.000000,0.011705,0.006267,0.009391,0.024344,0.015846,0.033057,0.007683,0.011936
2016-12-27,0.005011,0.008698,0.009344,0.014491,0.010873,0.013330,0.020579,0.011392,0.016256,0.011392,0.020695,0.023630,0.000000,0.031549,0.016256,0.020004,0.021636,0.022437,0.000000,0.000000,0.036562,0.033404,0.031549,0.000000,0.010785,0.006190,0.009126,0.023111,0.015029,0.032465,0.006582,0.010356
2017-01-02,0.003969,0.007464,0.009451,0.014654,0.010477,0.012604,0.019970,0.011833,0.016329,0.011833,0.021384,0.023814,0.000000,0.031079,0.016329,0.020357,0.021996,0.022540,0.000000,0.000000,0.036297,0.032586,0.031079,0.000000,0.009695,0.005032,0.008750,0.022700,0.014953,0.032661,0.005777,0.010029
2017-01-08,0.005802,0.009531,0.010169,0.015544,0.011849,0.014328,0.021319,0.012436,0.017048,0.012436,0.021564,0.024717,0.000000,0.032266,0.017048,0.020609,0.022508,0.023262,0.000000,0.000000,0.037333,0.034240,0.032266,0.000000,0.011549,0.006842,0.009783,0.023894,0.015758,0.033015,0.007532,0.011428
2017-01-14,0.008736,0.012890,0.013179,0.018986,0.015332,0.018106,0.025526,0.015671,0.019678,0.015671,0.025134,0.028512,0.000000,0.036505,0.019678,0.023884,0.025839,0.026793,0.000000,0.000000,0.041179,0.038176,0.036505,0.000000,0.015265,0.010693,0.014012,0.028263,0.020276,0.037599,0.010706,0.014483
2017-01-20,0.006375,0.010131,0.010909,0.016206,0.012387,0.014779,0.022023,0.013170,0.017604,0.013170,0.022405,0.025255,0.000000,0.032752,0.017604,0.021188,0.023138,0.023940,0.000000,0.000000,0.037804,0.034694,0.032752,0.000000,0.012229,0.007513,0.010702,0.024742,0.016617,0.033955,0.007809,0.011600
2017-01-26,0.002777,0.006756,0.007608,0.012620,0.008899,0.011783,0.019046,0.010019,0.014374,0.010019,0.018947,0.020936,0.000000,0.029687,0.014374,0.018198,0.019739,0.020165,0.000000,0.000000,0.034446,0.031674,0.029687,0.000000,0.008712,0.004384,0.007537,0.021329,0.013695,0.030357,0.004497,0.008339
2017-02-01,0.004957,0.008875,0.009554,0.014702,0.011328,0.013595,0.020843,0.011693,0.015870,0.011693,0.021131,0.024224,0.000000,0.031609,0.015870,0.020126,0.021796,0.022250,0.000000,0.000000,0.036856,0.033264,0.031609,0.000000,0.010522,0.006028,0.009720,0.023420,0.015735,0.033193,0.006521,0.010227
2017-02-07,-0.001408,0.001337,0.002167,0.006833,0.003401,0.005922,0.012743,0.004372,0.009194,0.004372,0.013093,0.015610,0.000000,0.023021,0.009194,0.012456,0.013990,0.014716,0.000000,0.000000,0.028172,0.024989,0.023021,0.000000,0.003118,-0.001865,0.000756,0.014621,0.006513,0.023313,-0.000492,0.003191
2017-02-13,-0.000599,0.002081,0.002209,0.007552,0.004285,0.006748,0.014269,0.004021,0.008216,0.004021,0.013475,0.016559,0.000000,0.024894,0.008216,0.012169,0.013982,0.014809,0.000000,0.000000,0.029058,0.026350,0.024894,0.000000,0.003959,-0.000484,0.003186,0.016861,0.009296,0.026182,-0.000141,0.003540
2017-02-19,0.008715,0.012301,0.013423,0.018537,0.014986,0.017493,0.024574,0.015772,0.020706,0.015772,0.025371,0.028035,0.000000,0.034752,0.020706,0.023837,0.025532,0.026294,0.000000,0.000000,0.040397,0.036401,0.034752,0.000000,0.014106,0.009574,0.012836,0.026821,0.019212,0.035923,0.010294,0.014238
2017-02-25,0.003897,0.007323,0.008175,0.013258,0.009598,0.012322,0.019231,0.010574,0.014871,0.010574,0.019454,0.022230,0.000000,0.029411,0.014871,0.018493,0.020173,0.020920,0.000000,0.000000,0.034463,0.031547,0.029411,0.000000,0.009367,0.004661,0.007880,0.021655,0.014027,0.031090,0.005397,0.009194
2017-03-03,-0.001229,0.000119,0.002251,0.007510,0.003631,0.005841,0.012601,0.004378,0.008649,0.004378,0.013816,0.016475,0.000000,0.023187,0.008649,0.012846,0.014219,0.015105,0.000000,0.000000,0.028495,0.025064,0.023187,0.000000,0.002024,-0.002012,0.001465,0.015039,0.007353,0.024531,-0.001121,0.003135
2017-03-09,0.010629,0.014142,0.014276,0.019550,0.016232,0.018964,0.025920,0.016753,0.021077,0.016753,0.025468,0.028937,0.000000,0.035711,0.021077,0.024541,0.026357,0.026995,0.000000,0.000000,0.040823,0.037795,0.035711,0.000000,0.015908,0.011122,0.013790,0.027702,0.019630,0.036535,0.012012,0.015743
2017-03-15,0.005984,0.010313,0.010414,0.016211,0.012644,0.015265,0.022716,0.012677,0.016901,0.012677,0.022282,0.025751,0.000000,0.032455,0.016901,0.020917,0.022807,0.023526,0.000000,0.000000,0.037926,0.034811,0.032455,0.000000,0.012383,0.008134,0.010826,0.025426,0.017332,0.034088,0.007902,0.011754
2017-03-21,-0.002943,0.002071,0.001822,0.007350,0.003690,0.006095,0.013351,0.004217,0.008912,0.004217,0.014050,0.016703,0.000000,0.023470,0.008912,0.012292,0.014067,0.015026,0.000000,0.000000,0.028749,0.025583,0.023470,0.000000,0.003522,0.000177,0.004547,0.017660,0.010407,0.027630,-0.001045,0.002718
2017-04-02,0.008086,0.012894,0.013347,0.019370,0.015303,0.018138,0.025369,0.016059,0.019778,0.016059,0.025571,0.028739,0.000000,0.035305,0.019778,0.024009,0.025905,0.026500,0.000000,0.000000,0.040684,0.037223,0.035305,0.000000,0.014801,0.010540,0.013617,0.028501,0.020541,0.036827,0.010709,0.014452
2017-04-08,-0.000107,0.003931,0.005862,0.011527,0.007153,0.010021,0.016793,0.008574,0.013321,0.008574,0.018438,0.020752,0.000000,0.027216,0.013321,0.016615,0.018101,0.018993,0.000000,0.000000,0.032877,0.028903,0.027216,0.000000,0.006247,0.001636,0.004805,0.019808,0.011622,0.028294,0.002372,0.006591
2017-04-14,0.004493,0.007970,0.012303,0.017498,0.012808,0.014633,0.020591,0.015537,0.019754,0.015537,0.025092,0.026681,0.000000,0.030814,0.019754,0.023243,0.024704,0.025046,0.000000,0.000000,0.037971,0.032604,0.030814,0.000000,0.010489,0.005655,0.008636,0.023676,0.015408,0.031339,0.007319,0.012338
2017-04-20,0.007442,0.012617,0.013827,0.020085,0.015755,0.018401,0.025257,0.016488,0.021232,0.016488,0.026921,0.029829,0.000000,0.035627,0.021232,0.025014,0.026319,0.026858,0.000000,0.000000,0.041506,0.037248,0.035627,0.000000,0.014575,0.010372,0.014059,0.028780,0.021244,0.037433,0.010312,0.014848
2017-04-26,0.006261,0.010419,0.010355,0.015287,0.011261,0.013984,0.020714,0.012910,0.016969,0.012910,0.021427,0.024074,0.000000,0.030339,0.016969,0.020353,0.021349,0.022366,0.000000,0.000000,0.035522,0.032508,0.030339,0.000000,0.012070,0.007472,0.009937,0.023876,0.016568,0.032505,0.007462,0.011231
2017-05-02,0.007351,0.012345,0.012590,0.018811,0.014808,0.017563,0.024843,0.014891,0.018615,0.014891,0.025015,0.028307,0.000000,0.034672,0.018615,0.022464,0.024193,0.025044,0.000000,0.000000,0.039835,0.036175,0.034672,0.000000,0.014469,0.010277,0.013969,0.028272,0.020443,0.037531,0.009787,0.014073
2017-05-08,0.004573,0.009466,0.010524,0.016503,0.012337,0.014876,0.021559,0.013149,0.017033,0.013149,0.022985,0.025848,0.000000,0.031299,0.017033,0.020827,0.022363,0.022968,0.000000,0.000000,0.037149,0.033346,0.031299,0.000000,0.011351,0.006557,0.009914,0.024472,0.016673,0.033123,0.006964,0.011603
2017-05-14,0.006771,0.012071,0.012602,0.018789,0.014836,0.017474,0.024623,0.015388,0.019434,0.015388,0.024997,0.028357,0.000000,0.034136,0.019434,0.023227,0.024530,0.025084,0.000000,0.000000,0.039599,0.035658,0.034136,0.000000,0.013997,0.010055,0.012750,0.027349,0.018873,0.035997,0.009525,0.014084
